noteId	participantId	createdAtMillis	timestampMillisOfFirstNonNMRStatus	firstNonNMRStatus	timestampMillisOfCurrentStatus	currentStatus	timestampMillisOfMostRecentNonNMRStatus	mostRecentNonNMRStatus
1523664727146127366	066058D2359DAC9485B9DD814C280D9D	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523664601338032128	1838E26B1972ED70CE22FD5A3BD8E001	0	-1		-1		-1	
1523664468689010688	AECA621BD49DBD17B585EFF22D682450	0	-1		-1		-1	
1523662665696096258	2CCD8F3070DFFDC04BCDBF0B5E823FFF	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523662210630889472	C135DE90DA79EE32C014F99B26C6DD3F	0	-1		-1		-1	
1523625971697389568	9D181B7FC7CB591163ECAABB32073DDE	0	-1		-1		-1	
1523617819132276737	20F4D7A43B4F063F4D4D7818DAD54395	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523560451610529792	C3F32C44AD4731CB7844E17B44A4E03F	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523541771816345601	C18E55090AFE1A61A4EF29749197A3AE	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523521086763114497	C18E55090AFE1A61A4EF29749197A3AE	0	-1		-1		-1	
1523509912697028611	E0E175E101EB6BB6CB8C120564F1967A	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523508542434529280	3280545D607EB56DF3C31042F9397E2C	0	-1		-1		-1	
1523508300200824832	E0E175E101EB6BB6CB8C120564F1967A	0	-1		-1		-1	
1523507753716576257	31C1E582B2FEF4462D0C3A967910B694	0	-1		-1		-1	
1523505738965868545	3280545D607EB56DF3C31042F9397E2C	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523504602544443393	4B633FE63417FC95B913783E12D1B6AF	0	-1		-1		-1	
1523496065927815170	153DB0601431F041489BC5863138E144	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523488128794652673	58DF54439BB87FA9A8B079053E570A66	0	-1		-1		-1	
1523487047045902336	42167511F9EF06B11CE4FF9211547085	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523484582695215105	7DCE02372757684773156C51BD8A856B	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523475320799522817	5DB935F114F9A959C875820237168DAA	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523473244094812162	5DB935F114F9A959C875820237168DAA	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523471848641425408	4B633FE63417FC95B913783E12D1B6AF	0	-1		-1		-1	
1523471187241672704	50AE9CCA93651E130E6B2FF9F1F550C9	0	-1		-1		-1	
1523468690741628928	2308B8230B8572F4A2AC461C8B3891B1	0	-1		-1		-1	
1523454273937305600	B5D5986167668FBD1DB926AFDB39E7FA	0	-1		-1		-1	
1523448252925988864	5DB935F114F9A959C875820237168DAA	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523437417600008192	75C75FF594B5AC1E63290A616BD5B768	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523437398897561601	306C001FB157171615E1F826F2B1DC71	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523436995699163139	562C979B44CA675FF61991D62F444DF2	0	-1		-1	CURRENTLY_RATED_HELPFUL	-1	
1523435428874838017	306C001FB157171615E1F826F2B1DC71	0	-1		-1		-1	
1523435158786830336	306C001FB157171615E1F826F2B1DC71	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523434841433198592	306C001FB157171615E1F826F2B1DC71	0	-1		-1		-1	
1523434144855855104	306C001FB157171615E1F826F2B1DC71	0	-1		-1		-1	
1523431413642579968	4395D7666378264E586198516EBFB400	0	-1		-1		-1	
1523431150810763268	785F608A49A333D59696479B96A0FE49	0	-1		-1		-1	
1523430214424043520	785F608A49A333D59696479B96A0FE49	0	-1		-1		-1	
1523430083335278592	785F608A49A333D59696479B96A0FE49	0	-1		-1		-1	
1523429657101705217	785F608A49A333D59696479B96A0FE49	0	-1		-1		-1	
1523429452532830209	785F608A49A333D59696479B96A0FE49	0	-1		-1		-1	
1523428935467372544	428A857F22F0D5A808709D50810734FE	0	-1		-1		-1	
1523415935020789760	4909E5F97D41324D067973623B9A1D4A	0	-1		-1		-1	
1523400107487645696	6C7574F47786D04A74A9E762D081AF32	0	-1		-1		-1	
1523398847229267968	75C75FF594B5AC1E63290A616BD5B768	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523394227438333952	75C75FF594B5AC1E63290A616BD5B768	0	-1		-1		-1	
1523388635105533952	64626E66377CF033B4C3E2030C1C2BED	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523385999249788928	4D2B94DBEE80094AEDE2C2B694AE5DB8	0	-1		-1		-1	
1523385931943751680	ACE6363FD3F9E104302318903E638FD0	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523379632053043200	329B7538038F0AF1B76CB37AA9D63318	0	-1		-1		-1	
1523378087622193152	4909E5F97D41324D067973623B9A1D4A	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523377742988857344	3E78704D2B98AB7251F733EFE434D594	0	-1		-1	CURRENTLY_RATED_HELPFUL	-1	
1523369683805786113	4A27D17313A90DF19D4634C12456E05C	0	-1		-1		-1	
1523360784566337542	5DB935F114F9A959C875820237168DAA	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523359109483053057	6DCBC29A5E32B5D29D7586718315ADC3	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523356603164119043	5DB935F114F9A959C875820237168DAA	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523344719077679106	30C46FF64C224548C881E6DD6755569D	0	-1		-1		-1	
1523339204356460545	09452357CA21561862A125AC64088E82	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523333036233867265	0695C8A12B545354C49118979C9F4E8F	0	-1		-1	CURRENTLY_RATED_HELPFUL	-1	
1523332106050580480	5DB935F114F9A959C875820237168DAA	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523331683759570944	645EE4284951A449C2D5BCBAB35F9AA2	0	-1		-1	CURRENTLY_RATED_HELPFUL	-1	
1523327079957372933	0709C22A264320253D219D21DF3AA5B3	0	-1		-1	CURRENTLY_RATED_HELPFUL	-1	
1523326400295575552	398E7AC1E8E6D9E45ED959A012C30C68	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523324495032987654	E21B32C41350A2EED0F9CB68C36BDA9F	0	-1		-1		-1	
1523324201154666496	06C7B658C5B6735445616F768A6A8528	0	-1		-1		-1	
1523324181299056640	8D2A06DBA8428CDCD302FE69354BB87E	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523324118686482432	E7E2FF355FBF3E7DFCBA7858E6214920	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523322014915694593	06C7B658C5B6735445616F768A6A8528	0	-1		-1		-1	
1523321941616041985	06C7B658C5B6735445616F768A6A8528	0	-1		-1		-1	
1523321867062308864	06C7B658C5B6735445616F768A6A8528	0	-1		-1		-1	
1523321388773298178	10FC76F2334CD1C0E2DB3A1B2752DDCF	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523319222524338176	2FDE9B0C719C2A600CB50FFE1FA6C19C	0	-1		-1		-1	
1523307157877366784	1C2D9B82657C6495CFCE266031913D94	0	-1		-1		-1	
1523306703445442565	E0A4DFD76F497BE4A794C2166CC25DF9	0	-1		-1		-1	
1523305224173199360	841B15FBC09E751526A85ECC78E73264	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523304732684701696	0FE3FEAA063D5342DFA8E9F48719737E	0	-1		-1		-1	
1523298743394525187	582942164972653872F745BDA14A7E2C	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523290137953714176	F400349BD4803BF5B9DFCAEC57D7657B	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523286340300947457	C21B86740444EBE48B91337155D7D111	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523280100254535688	76C1FDE2DB4F3FE28A0EF91F745A30D3	0	-1		-1		-1	
1523279426368282624	76C1FDE2DB4F3FE28A0EF91F745A30D3	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523267435658362882	2DE117C87AC00542035B8E7D6C4223D9	0	-1		-1		-1	
1523263491448008704	B40CC83A2EFCBD28C09A37BED5E3796F	0	-1		-1		-1	
1523262872620470272	B40CC83A2EFCBD28C09A37BED5E3796F	0	-1		-1		-1	
1523258452142813184	7409B1295953B7DA8F241ACCD89C5EFA	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523223777290641408	D851696F6DEEC0E92A49EE3421A1C993	0	-1		-1	CURRENTLY_RATED_HELPFUL	-1	
1523204971428163584	582942164972653872F745BDA14A7E2C	0	-1		-1		-1	
1523204125835505664	582942164972653872F745BDA14A7E2C	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523201442013597697	582942164972653872F745BDA14A7E2C	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523199925223231489	582942164972653872F745BDA14A7E2C	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523189843953655809	5DB935F114F9A959C875820237168DAA	0	-1		-1	CURRENTLY_RATED_HELPFUL	-1	
1523184051976347649	4076283490E58F9126B846E087403AD5	0	-1		-1		-1	
1523169996469325825	7BB0B0EBF473794EB5B26F58A9EFF095	0	-1		-1		-1	
1523169958527520768	738527DA110C146F5CA79FAC6D453FB2	0	-1		-1	CURRENTLY_RATED_HELPFUL	-1	
1523157593115480065	D6BF55C075C69562D065FBE4FA607B9A	0	-1		-1		-1	
1523154445722210305	64626E66377CF033B4C3E2030C1C2BED	0	-1		-1		-1	
1523149119031848962	0B79FD6A0DAB9D2F27B686798F8D8B9B	0	-1		-1		-1	
1523148498920742912	06B3D55D4E4AB3613D24A3014203676B	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523147123734233088	B156E99D61A2E82DAE3BB31875B3BE22	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523144443313852421	05412E105BB12814DCCCD4852D32177C	0	-1		-1		-1	
1523143768026673155	05412E105BB12814DCCCD4852D32177C	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523142600865116162	05412E105BB12814DCCCD4852D32177C	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523140277921144833	C2E20B93C86594E9813B440079242798	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523131498819465217	398E7AC1E8E6D9E45ED959A012C30C68	0	-1		-1	CURRENTLY_RATED_NOT_HELPFUL	-1	
1523129528528384000	398E7AC1E8E6D9E45ED959A012C30C68	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523127825896771584	50AE9CCA93651E130E6B2FF9F1F550C9	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523124619405717506	20B7107839169D687581599118C8F08A	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523123847377170433	6AE9A6B80D6F8ED5A013FEC96B1709BB	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523122651790819331	18F650149F79419AE5835C8CFCBF6034	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523114285550866432	5D370FAC9199792788937604AE61FC5B	0	-1		-1		-1	
1523113701645160449	C5FAE9FE58E7C4E6D1A3F3462724CA69	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523108141935771648	6AE9A6B80D6F8ED5A013FEC96B1709BB	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523092673384615936	4522D4EFA36FC7E790D0CC0DE54C9BAF	0	-1		-1	CURRENTLY_RATED_HELPFUL	-1	
1523091007994138624	758F091176999ACE1FB80B7F5F8B9B13	0	-1		-1		-1	
1523085093987926017	E111A47A0E92B86A38880067EB080223	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523068205308162049	13A12C385329AC43A025E54996906428	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523065637915955202	13A12C385329AC43A025E54996906428	0	-1		-1		-1	
1523065359695331334	1EE7F244126EAA870BC8FF44A6032AC5	0	-1		-1		-1	
1523062415281164288	13A12C385329AC43A025E54996906428	0	-1		-1	CURRENTLY_RATED_NOT_HELPFUL	-1	
1523055196649115649	20B7107839169D687581599118C8F08A	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523053151485669384	6AE9A6B80D6F8ED5A013FEC96B1709BB	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523052722597122048	A21BFCE289D6F7E96FF4749337E2DFF0	0	-1		-1		-1	
1523047220123254785	396F87DD9D2CD8377DD13B354966203B	0	-1		-1		-1	
1523037256151359491	716DD5D43D9B16427C6C0811F235896E	0	-1		-1		-1	
1523032372354043904	3FCE57BB37274D8F0D152CC0107430E6	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523025868246892547	3F17547686E5B48B1E2A2EB6248998B9	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523017602271952897	F0F9F4A4EC6A96589B41851D0466C84C	0	-1		-1		-1	
1523011982227607552	112C0668C0ED8BA63DB32B6CD4F2F8A4	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523009855014981632	5A703A6A5BE07AA0FC505BEA9E146058	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1523003455190839296	FE2359684DB7FF98943239C0AECAE94A	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522991227578200065	65B2D8037F121B7770F54289160B0DCB	0	-1		-1		-1	
1522984149988085760	53B255A91BE714E5FA97B410CCA15EC7	0	-1		-1	CURRENTLY_RATED_HELPFUL	-1	
1522980081756524545	E54C9AD7E4EDAF5240309E669A304168	0	-1		-1		-1	
1522968977726525441	4909E5F97D41324D067973623B9A1D4A	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522967877527040000	4909E5F97D41324D067973623B9A1D4A	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522959528777723904	DB835EE09E208271F1AE42AA00D8490D	0	-1		-1		-1	
1522944046414667784	EB16E513D8C8A76A1B5B614A896DE7EE	0	-1		-1		-1	
1522925387243683842	B54A94DE5F0714F5CFCE5446CBE5766F	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522919533891272704	98C5D1873CBFE7D0A2EC723B81B5138D	0	-1		-1		-1	
1522898233013456896	F9BA03B0ACBFDB3920118A8190F41AD3	0	-1		-1		-1	
1522866955111354368	1722F54D9B37C9DA0B47BA4BE92AFD99	0	-1		-1		-1	
1522862212427259905	C212F81B1C6724A871EBC51D222DA106	0	-1		-1		-1	
1522857907125116928	33782B8574B26963E43DC313A3B8E161	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522847203177377793	FB9EFB02DE460F50B8EFBFD63491C4EB	0	-1		-1		-1	
1522795520166711297	3280545D607EB56DF3C31042F9397E2C	0	-1		-1		-1	
1522779514652221442	1F2003F9E656505CDDD213F084581EA6	0	-1		-1		-1	
1522769296140689410	B8DAD07635EB065955817BDE9B11BB4D	0	-1		-1	CURRENTLY_RATED_HELPFUL	-1	
1522760753006231552	EE8F50AFAEB3847BACA817C043853C29	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522760082341081089	0385920B135A78AC448BD39BB616CFF3	0	-1		-1		-1	
1522757281145921536	BF6EB52DD254806A36A842E14E5C1292	0	-1		-1		-1	
1522755389724450818	9DF6B0186FB89ADBA5C07E30B9C9449E	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522750938922037248	BEDD65C62F0C6D54308247F66C825F62	0	-1		-1		-1	
1522750667110113280	A7EE2C50F4A0E064F6F6D53522D12DED	0	-1		-1		-1	
1522749909757272065	BEDD65C62F0C6D54308247F66C825F62	0	-1		-1		-1	
1522748494418612224	9D5360C6295C3A1CADB90F22BBD4FFBE	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522748406216671232	BEDD65C62F0C6D54308247F66C825F62	0	-1		-1		-1	
1522746726104240128	59D29F61113A48A310D8FCEEDF842E3C	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522740266460803073	3FCE57BB37274D8F0D152CC0107430E6	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522739286298312705	4B633FE63417FC95B913783E12D1B6AF	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522738203047829504	F8358EC56A3450222596E5E455AFCB79	0	-1		-1		-1	
1522738108625694720	582942164972653872F745BDA14A7E2C	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522737371221004290	FE61CC198F804C41ABD7C50F5A0506E0	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522734759629103104	C85FA8C8F32029A184A11DBC66B90E57	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522728214652764164	991559A4EE00BC1F707C438150C55B5E	0	-1		-1		-1	
1522723887745753088	4B633FE63417FC95B913783E12D1B6AF	0	-1		-1		-1	
1522719330986823683	0C91900F7892D8DA899BB85193A8758A	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522718925850615809	0C91900F7892D8DA899BB85193A8758A	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522716777721090048	30D3643A9FD4E5ECBB2F41EFB3EE5974	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522716664919437322	9439A1BE03E471B9F7026843AC7E7A4E	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522715044118683654	30D3643A9FD4E5ECBB2F41EFB3EE5974	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522714497802244098	30D3643A9FD4E5ECBB2F41EFB3EE5974	0	-1		-1		-1	
1522714432542961665	5D370FAC9199792788937604AE61FC5B	0	-1		-1		-1	
1522713399666356225	6AE9A6B80D6F8ED5A013FEC96B1709BB	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522712949533691904	30D3643A9FD4E5ECBB2F41EFB3EE5974	0	-1		-1		-1	
1522712490865565697	54DF5A4AFD1260A801E47774B9C97F1B	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522711767796826112	30D3643A9FD4E5ECBB2F41EFB3EE5974	0	-1		-1	CURRENTLY_RATED_HELPFUL	-1	
1522708921131143168	3878F4B5696CAE869E90D03DE4CE46E8	0	-1		-1	CURRENTLY_RATED_NOT_HELPFUL	-1	
1522702999960756224	582942164972653872F745BDA14A7E2C	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522702179986862080	C614628C28AB9CD6A59E99B472FEDF93	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522695814836998144	306C001FB157171615E1F826F2B1DC71	0	-1		-1		-1	
1522691420569624577	51BE1D5AB0326F4EEE32B46568767DC4	0	-1		-1		-1	
1522690223183912960	51BE1D5AB0326F4EEE32B46568767DC4	0	-1		-1		-1	
1522689893775773696	CD08C16BC8791D33E6EC9C8B27C91241	0	-1		-1	CURRENTLY_RATED_HELPFUL	-1	
1522681080658104320	98DD3441F9969CC658BF6F72361DC96F	0	-1		-1		-1	
1522678801062264832	5DB935F114F9A959C875820237168DAA	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522673621092777984	398E7AC1E8E6D9E45ED959A012C30C68	0	-1		-1		-1	
1522671484082212864	44249B33E3502655E86B0FBE913E50A7	0	-1		-1		-1	
1522669100283174912	FE59E6993740C0F091010632E165D851	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522668065460310019	99EF6B2D30FDE5D18B8083A6D77FF0F6	0	-1		-1		-1	
1522666953122349057	AD74529A6FA961E8993DEB44CA8E5A41	0	-1		-1		-1	
1522666234130550784	AD74529A6FA961E8993DEB44CA8E5A41	0	-1		-1		-1	
1522665427414831104	20F55676F6357B355849B2DA82811B64	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522662025897275393	98DD3441F9969CC658BF6F72361DC96F	0	-1		-1		-1	
1522658125727158273	306C001FB157171615E1F826F2B1DC71	0	-1		-1		-1	
1522656153007665153	306C001FB157171615E1F826F2B1DC71	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522652723220389888	53022F201A40C82AFF3AD54B534B4706	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522650070419599360	64626E66377CF033B4C3E2030C1C2BED	0	-1		-1		-1	
1522647947111845890	306C001FB157171615E1F826F2B1DC71	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522647683239976961	091EDA8281DF37A9DFFE88A19A7BF639	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522644191796465667	ABB75B0F587634F1E07BD5FD64E04131	0	-1		-1	CURRENTLY_RATED_HELPFUL	-1	
1522643032796893184	306C001FB157171615E1F826F2B1DC71	0	-1		-1		-1	
1522641955955433473	306C001FB157171615E1F826F2B1DC71	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522635744313020418	CCF37760C1930EFA7E3C9FDF41F35F57	0	-1		-1		-1	
1522632368925954048	8DED36A0C7258B535F59C4F9E500FDBE	0	-1		-1		-1	
1522632298776178691	A21BFCE289D6F7E96FF4749337E2DFF0	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522630181365506049	9CAE2016355494B0F084B268EDDCDC9F	0	-1		-1		-1	
1522626272022740993	48AD534C905BA170B50D5F4BAB6F9755	0	-1		-1		-1	
1522621482412625920	2070DBE698DAEED7E1440CF5981E4B65	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522620363162763269	93BE9A36A75798F3AB05A850EE83A509	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522620348340097025	8BFAD8285CAFFD31C0DBA633F2C52E42	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522620196778921985	DFB107591A4F2D4C290D018286517954	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522616969127772160	CC9BEB0493065475793982CDA2ACD820	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522613737630453760	9BDB985BE32FA2BB2C5471B87D27FF86	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522610656377286656	A21BFCE289D6F7E96FF4749337E2DFF0	0	-1		-1	CURRENTLY_RATED_HELPFUL	-1	
1522608444653674497	628C786C63B5A4D32E13C6C442E1863D	0	-1		-1	CURRENTLY_RATED_HELPFUL	-1	
1522604113372098560	8BFAD8285CAFFD31C0DBA633F2C52E42	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522596869905522688	1664BC3AE77631B05BE188FD8D889E9F	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522596091203661828	9E5956601F0EAA80F7684BB0227508AF	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522596091161632768	9E5956601F0EAA80F7684BB0227508AF	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522596091140751361	9E5956601F0EAA80F7684BB0227508AF	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522596090566127617	9E5956601F0EAA80F7684BB0227508AF	0	-1		-1		-1	
1522596090561843200	9E5956601F0EAA80F7684BB0227508AF	0	-1		-1		-1	
1522593054980546560	5DB935F114F9A959C875820237168DAA	0	-1		-1		-1	
1522591447026970624	5DB935F114F9A959C875820237168DAA	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522588033454944257	9439A1BE03E471B9F7026843AC7E7A4E	0	-1		-1	CURRENTLY_RATED_NOT_HELPFUL	-1	
1522587379336425472	5DB935F114F9A959C875820237168DAA	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522580580134703105	23BD2633E356DCD3508D2E3F5D40581E	0	-1		-1		-1	
1522578770552569856	4522D4EFA36FC7E790D0CC0DE54C9BAF	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522567269011890180	3F97F4DA5C405C2490C1B2F230256F88	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522560974682832897	3069D683EABC73B6F464831E7EAEAD6F	0	-1		-1		-1	
1522551328718966784	8BFAD8285CAFFD31C0DBA633F2C52E42	0	-1		-1		-1	
1522544206908215307	4522D4EFA36FC7E790D0CC0DE54C9BAF	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522536242675535872	8F9E1D772C87A87CD5457B37C8FF042E	0	-1		-1		-1	
1522526693562454019	53B255A91BE714E5FA97B410CCA15EC7	0	-1		-1	CURRENTLY_RATED_HELPFUL	-1	
1522512806574235648	DFB107591A4F2D4C290D018286517954	0	-1		-1		-1	
1522489765605429249	20B7107839169D687581599118C8F08A	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522468574668853248	22D29A42F7D10B24E7912E8FB42CBF06	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522452117851672578	612FCD6854EF3A9E1D65EC3D895AB1D0	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522444788825419776	0FD7B24C1FD31D6ED905B656C6E988FE	0	-1		-1		-1	
1522423720928854016	A58A6780EF492D6D52EE50496D5D2A47	0	-1		-1		-1	
1522423175509913608	A58A6780EF492D6D52EE50496D5D2A47	0	-1		-1		-1	
1522415686034804737	A58A6780EF492D6D52EE50496D5D2A47	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522414380196933632	20B7107839169D687581599118C8F08A	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522410684700676096	35BCE875058EF569E1652AF219B1D134	0	-1		-1		-1	
1522406793456013312	3E7030EC67072D40607439A18EF35DB4	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522382499070025728	058EE9438BE7DDEE565062B2BF51786E	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522373559611494400	9CC5B1B6C950A2BEFBCA16E11C5380BE	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522363088875376640	E9A6ABC0175771C12A95B00C762F2F0D	0	-1		-1		-1	
1522357820145823744	DE6AC2E394080FAF92EC4D2155ABC7EE	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522356536575598592	04506D0AB4581A6D38DCF8753D947330	0	-1		-1		-1	
1522351327065477121	2961A7A740B30C17D9DDE5CBD819696C	0	-1		-1		-1	
1522350787719884801	64626E66377CF033B4C3E2030C1C2BED	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522346966239399937	2F6FF3D69F4EC1ABB0C66DB83C0B9C60	0	-1		-1		-1	
1522340060967759873	05412E105BB12814DCCCD4852D32177C	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522339381398228992	0AA3A31E532103CAD67739DD06255E7C	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522339081211973633	05412E105BB12814DCCCD4852D32177C	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522335120920829953	C636BDFDA6593764DE0115435D0B2819	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522332849180979203	F9D3B38A957C31E9148E6D2592227589	0	-1		-1		-1	
1522331999662452741	C636BDFDA6593764DE0115435D0B2819	0	-1		-1		-1	
1522324114974801922	05412E105BB12814DCCCD4852D32177C	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522321978052407296	05412E105BB12814DCCCD4852D32177C	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522321024833908736	05412E105BB12814DCCCD4852D32177C	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522319142581260288	05412E105BB12814DCCCD4852D32177C	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522318886837755904	05412E105BB12814DCCCD4852D32177C	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522318011234881536	05412E105BB12814DCCCD4852D32177C	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522317779650686977	50AE9CCA93651E130E6B2FF9F1F550C9	0	-1		-1		-1	
1522317154007330818	5DB935F114F9A959C875820237168DAA	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522317132654075904	50AE9CCA93651E130E6B2FF9F1F550C9	0	-1		-1		-1	
1522315391179149318	0DD4E33327A8BADD39542D30154FDD94	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522314779670597633	DB79E25C067D80854D4415E18750DB6C	0	-1		-1	NEEDS_MORE_RATINGS	-1	
1522314676742373378	0D3C321E533304474F892CF5F31FDEDC	0	-1		-1		-1	
